LR,Heads,Embeddings,Block Size,Batch Size,Layers,Size,final_loss,total_training_time,Step 0 Loss,Step 100 Loss,Step 200 Loss,Step 300 Loss,Step 400 Loss,Generated Text
0.0001,1,64,64,64,4,"[4096, 86]",2.784578323364258,15.899226903915405,4.6181,3.3632,3.1015,2.9448,2.8403,"need harzy taond\ned cuy\ncs ""th3 he eayrwrutiabns. aledeehan2w(\no""ed se obameve n waEe~ kanos cenade7"
0.0001,1,64,64,64,6,"[4096, 86]",2.7141337394714355,19.869619607925415,4.6319,3.4087,3.0879,2.9057,2.7954,"Rndan;la I\n""\nAr he thesig3t7 Two4retad;ar uof wdon hes\nsofd~ hitE""the t ad.\nelln lere Taqs ald tu"".o"
0.0001,1,64,128,64,2,"[8192, 86]",2.851444959640503,13.59567403793335,4.5992,3.5197,3.1680,3.0058,2.8952,"isontrinoory op ty, bis i""Ged–at tolban. rny tsthdz serhelas p\n""upawau d Ad;l t nrs N s sEaAewd riac"
0.0001,1,64,128,64,4,"[8192, 86]",2.7763123512268066,20.079222440719604,4.5565,3.3496,3.1198,2.9528,2.8482,"tlenr,r sine d thenSksFti utheodsovinR rs, G areerpe vstouyalm, her cdhIlneolillp8hen.se l9.5 cedal"
0.0001,1,64,128,64,6,"[8192, 86]",2.744471311569214,26.634528160095215,4.6309,3.3522,3.0572,2.9021,2.8054,"w rl,7y se adewy ma\nme. m y ss\nw t sutayoQ Gke. yt Gnalvly or.miseld vj toz ""umomM Gthne lid achene"
0.0001,2,128,32,32,2,"[1024, 86]",2.65744686126709,10.032163858413696,4.6826,3.1434,2.9029,2.7491,2.6671,"""•dlles. tge isero ndghsterwam.""s coanpowC cosduier ""n hen s tuf. wed Wed""EowieughinEee maytuQy bfr"
0.0001,2,128,32,32,4,"[1024, 86]",2.518418550491333,15.900490522384644,4.6739,3.0886,2.7964,2.6788,2.5902,ksyaghKodag Tthon s cthjUr inglitouiveoumel a! lolF thend it. bed bfo •\n0r4atak his othin amter watk
0.0001,2,128,32,32,6,"[1024, 86]",2.5275511741638184,22.144365310668945,4.6823,3.0021,2.7492,2.6283,2.5552,"ant\nsin youltarehec-"" bed yow. atd d ce me""rnche.\nGr’oulison be shiscg Wed sTesmameL, I woneanoud at"
0.0001,2,128,64,32,2,"[2048, 86]",2.5346224308013916,10.326300859451294,4.6343,3.1221,2.8561,2.7383,2.6705,"wheact9rm toerd Hot rw.u1 er\nAle torlly TuucfV m\nom an igu, cm bo bunathLt nganen or athauy co'Acam"
0.0001,2,128,64,32,4,"[2048, 86]",2.658756971359253,16.211056232452393,4.6318,3.0200,2.7827,2.6732,2.6191,"gone hin bauta wat TramugheI s mehilly lisuze blof aC cos3st t ""nd meds r con' Ty\naringhe le iasd\nme"
0.0001,2,128,64,32,6,"[2048, 86]",2.4900734424591064,22.262142419815063,4.6155,2.9776,2.7421,2.6352,2.5739,"lin. Nrted g'to alutl y  cedelase, ronded, donartey tqele tis.""I inoue m\nMerayatuton ys. f e Thaw h\n"
0.0001,2,128,128,32,2,"[4096, 86]",2.6733970642089844,12.463448762893677,4.6537,3.1007,2.8358,2.7349,2.6615,cthr heston–unKuced tanitNin. actiivngao\nTKWer ig henguleso t t Eel Yanape aCficid th\nooootheouus a
0.0001,2,128,128,32,4,"[4096, 86]",2.6003506183624268,20.177980661392212,4.6589,3.0126,2.7849,2.6791,2.6198,"Akead hanI tpaind\nAoallemilask\nT˜ s ddor ss te st ish Mpan afis O.\n"" taeke, iserad ss hislithin˜o y"
0.0001,2,128,128,32,6,"[4096, 86]",2.5728490352630615,27.68330717086792,4.6108,2.9461,2.7422,2.6461,2.5916,"ome ad\nJANE ad p""Xu is hprsthaf stany ce ce JuEI t, na, s wapthe sle prepr Urol s nd arf Gr ed a ons"
0.0001,2,128,32,48,2,"[1536, 86]",2.657646656036377,10.98789119720459,4.6505,3.1124,2.8610,2.7299,2.6396,"PKed, ouris\n;n.\n""utuNe rimavaed thas a  hedyougIpe ted. antGd meditre bise toneath a ldra red Theime"
0.0001,2,128,32,48,4,"[1536, 86]",2.5386409759521484,17.02788209915161,4.6193,3.0348,2.7582,2.6401,2.5579,"cwimbor.""(wimatt t hen warrslewid t thimen ngout toue heaU\n"" le Thoupare tawiFourrr, war med ilcomas"
0.0001,2,128,32,48,6,"[1536, 86]",2.5372371673583984,23.04185461997986,4.5476,2.9904,2.7254,2.6015,2.5070,"ped\nzo tbon Gs“tc– corewayWsld igh0 stThiug t6""\ninoll as\niful'lers lyoncurr Tghe tumkh\nussSithin pe"
0.0001,2,128,64,48,2,"[3072, 86]",2.565225839614868,11.802937269210815,4.6076,3.0951,2.8353,2.7138,2.6362,sof lo st mpe catexadis\nGat T~€alorishe anthige sthiullturageve tulleg Uanl e gutan\nt ho wune Che f
0.0001,2,128,64,48,4,"[3072, 86]",2.5809271335601807,18.199399709701538,4.5733,3.0311,2.7723,2.6645,2.5990,at wan sss.\nTas inlyind awarertredhesunqeli s orr t thesasky weon8in car so oyoo tudke wer rss\nbelle
0.0001,2,128,64,48,6,"[3072, 86]",2.5195209980010986,24.700095415115356,4.6135,2.9501,2.7274,2.6278,2.5590,"U%. Anthil Aeawy. owhe tukal hi,llead THe f AThant sins werr th wh ld. -e Imico.""\n""I%pereres sn\nAyo,"
0.0001,2,128,128,48,2,"[6144, 86]",2.62917160987854,15.725096225738525,4.5629,3.0987,2.8315,2.7215,2.6580,eEono me coyhe JI at wor tythemalleins HewAne me thit Grme isHen pthid wafseraa. d cred d thoo led a
0.0001,2,128,128,48,4,"[6144, 86]",2.559746742248535,25.405277490615845,4.7016,3.0137,2.7745,2.6695,2.6096,"ECAF bed\nandour topangherr Grat touiled the he nraâook,\nf ifoun s rple f.""\ntiner mefeai˜Hs W.""\ntstou"
0.0001,2,128,128,48,6,"[6144, 86]",2.5852959156036377,34.90731906890869,4.6067,2.9702,2.7392,2.6431,2.5800,"worke, w“ogho carow hasd? lls Thal.\n""'r w s tucoor tal pril\nA, we Shand.\natofuade red, thilet toowr"
0.0001,2,128,32,64,2,"[2048, 86]",2.6683764457702637,12.097195148468018,4.6396,3.1222,2.8564,2.7124,2.6216,"ecin, asd c1ra'oud\nbl tes\ntmise Cherelshita Trorerot cton are torirping tane yor1 A Taeste ond arain"
0.0001,2,128,32,64,4,"[2048, 86]",2.438066244125366,18.210184574127197,4.5837,3.0338,2.7549,2.6247,2.5332,"owarn pen d.""ERnenorlofl?\nS ceped Thek ""˜er iralareright U""I c, Olitu© ao 6en heastheIMn)s“ Tat\npme\n"
0.0001,2,128,32,64,6,"[2048, 86]",2.44303297996521,24.10029649734497,4.6798,2.9876,2.7178,2.5836,2.4967,"sN/ sivam,\nTM\ng1""AMDNr BkilacI E miter andevelz(\nI wokeagrs thacan d, ct\nra """"!Ued aenof– woratherl\n"
0.0001,2,128,64,64,2,"[4096, 86]",2.6173110008239746,13.90108847618103,4.6190,3.1044,2.8554,2.7129,2.6340,"a trbsasitost tnc, oEyatesls tthie.\ncordt laam /t The t lllla t h a oka waEthey iim.\nsevinad.EWAnd\nb"
0.0001,2,128,64,64,4,"[4096, 86]",2.5603015422821045,21.126497745513916,4.6545,3.0215,2.7725,2.6596,2.5871,"Aas pll angy – ""\nteaveuo het t wWhant cEel anpawigyd And rtyonortos o rpozat ba\nt, s.0 tywiwa• Tkela"
0.0001,2,128,64,64,6,"[4096, 86]",2.5606164932250977,28.340713262557983,4.5862,2.9765,2.7239,2.6170,2.5491,feGraris wade qth to le his\ntaza ud Diyoreffthstme hentpas A. t ceyan th Gpe Pramatid Gre hSe t shat
0.0001,2,128,128,64,2,"[8192, 86]",2.604522228240967,18.738731384277344,4.6346,3.0886,2.8303,2.7189,2.6498,"od s Athem n b o t"" ttowen, f yo o4obAm d Nunin tThe, ba, waindes n thac ralgu  d Thied Thal t Che a"
0.0001,2,128,128,64,4,"[8192, 86]",2.6175649166107178,30.114407062530518,4.5910,3.0072,2.7624,2.6628,2.5974,"lyem d ""Theses hed hem.7erd ilseucEI I thharinlAf torok g'ape\nTumi˜ ta a e Ano I tec p. the\nsthet y."
0.0001,2,128,128,64,6,"[8192, 86]",2.5800435543060303,41.43504786491394,4.6184,2.9339,2.7237,2.6291,2.5713,be ahediche y\nwirrrinyeis will g th ar anssatchuy f Zreditayale Chins Ta cengse Woumashisupofan stth
0.0001,3,192,32,32,2,"[1024, 86]",2.480163097381592,12.220277547836304,4.6253,2.9313,2.7307,2.6155,2.5432,"ziderthes mow, cowes ame oungan tsous!lede\nt\n"" hinld a thaoou Geyled Ahed athen wsGrtils t bohah\nira"
0.0001,3,192,32,32,4,"[1024, 86]",2.411032199859619,20.480510711669922,4.6425,2.8710,2.6499,2.5498,2.4602,Graed ca tuy fnd I bomkin tyativest.u thav Mcent s7\nAno p HFilathe de mand\nld Athe ArimplinthA\nA thi
0.0001,3,192,32,32,6,"[1024, 86]",2.3929970264434814,28.175924062728882,4.6011,2.7941,2.6133,2.5065,2.4299,"Gatantte wop6otwd, aoxf ge Ifake heashe shismpoEk e inorkezeaf hinst\n;r.\nSo ""Grancralrata\nGe, ta taH"
0.0001,3,192,64,32,2,"[2048, 86]",2.5112392902374268,12.688888549804688,4.6561,2.9272,2.7044,2.6278,2.5664,"nonis, mpind hing thaint tthama.Kiole ad ta t\nanyay fe me\nmth uth3 atathad the at wo lidsOuy meden s"
0.0001,3,192,64,32,4,"[2048, 86]",2.454677104949951,20.758352041244507,4.6016,2.8375,2.6474,2.5552,2.4933,"lindt hed, re mgond jinen spe "" were Gonan Ohaf hamelo ta, wagarahean, therine Ate agrano th t caire"
0.0001,3,192,64,32,6,"[2048, 86]",2.40042781829834,28.86352825164795,4.6452,2.8031,2.6257,2.5403,2.4817,"ous wollllyer chinmsM ar cul, nournwor akeke to f okd caus t ane at\nsak stipedo the aive hkef as, is"
0.0001,3,192,128,32,2,"[4096, 86]",2.563697338104248,16.20778512954712,4.6729,2.9267,2.7057,2.6233,2.5719,"Tarld, ngngemowiscad\nh m. attin ory tthe Nall n at toube t op PPrthe cund tuco sL blfou.’soule\nrstow"
0.0001,3,192,128,32,4,"[4096, 86]",2.5359976291656494,27.44460368156433,4.6529,2.8238,2.6548,2.5758,2.5297,"nt N, b, she'elitaulyle t thece endimayoke 1\navhereed ong. buran, mefaw Copod is yo Tstootanoo CHed\n"
0.0001,3,192,128,32,6,"[4096, 86]",2.536301851272583,38.471266984939575,4.6163,2.7700,2.6173,2.5512,2.5076,"ss. ile ""Ucain chen diovandgar ty casanteeno\nby thace ta ansu e sir ryemoust surif in. ta\nfand Heatw"
0.0001,3,192,32,48,2,"[1536, 86]",2.4561636447906494,13.349833726882935,4.6205,2.9186,2.7017,2.5976,2.5004,"tout""\nbriscey\nAneme wa and waXt sent omin. 7""plen stsmed Humi ha beOl\nIR feare thime\n""mano a Pna win"
0.0001,3,192,32,48,4,"[1536, 86]",2.348938226699829,21.25461506843567,4.6696,2.8204,2.6150,2.5093,2.4145,"nothed ly iuemi3. wirithingas\nwo, s Theve)\nAnd aled yoursthe nom joukem. ""Cht hepveve, ""I ourend ke"
0.0001,3,192,32,48,6,"[1536, 86]",2.3155481815338135,29.297788858413696,4.6190,2.7813,2.5890,2.4801,2.3845,"mead arnen il\nserind touw rthenys ord ken brcond, or stras!""\nNamtouMnlle ske Gre terfttoril algay wg"
0.0001,3,192,64,48,2,"[3072, 86]",2.4947259426116943,14.568387508392334,4.5046,2.8965,2.6979,2.6101,2.5518,"oRhe wadin wike tr the the wo aerouosilllleketa had uro omSE d, bukL ie mpe oronghsortingha tm BH\nbn"
0.0001,3,192,64,48,4,"[3072, 86]",2.405433416366577,23.65053105354309,4.6105,2.8271,2.6431,2.5468,2.4799,"sh shisatd h, bey sone be, trouge was twa we th– b6 wfema woumack.\nbed\nl bre P(e He bomanthitoowid."
0.0001,3,192,64,48,6,"[3072, 86]",2.3990840911865234,32.9660849571228,4.5866,2.7650,2.5971,2.5093,2.4441,"saild orenGrars, assaley.\nWoont. "" l Ratabe atu3 tapou th n""\ntu–. acuatarUet s ita de sthed ogSremil"
0.0001,3,192,128,48,2,"[6144, 86]",2.540558338165283,20.567397832870483,4.5902,2.8837,2.6999,2.6189,2.5654,taed an3 soind t the febe Th he helinousr he thofElusis tte widoul onedir m. an ly g Pe o\nhin ad tan
0.0001,3,192,128,48,4,"[6144, 86]",2.5308263301849365,34.63622784614563,4.6132,2.8074,2.6412,2.5640,2.5185,Ty is. of dugo ;io imin Henedelt rer m welee HER I bedrmisthather a. thbroreo at a Grsney Ifo hedfbe
0.0001,3,192,128,48,6,"[6144, 86]",2.4858038425445557,48.75369310379028,4.6607,2.7757,2.6194,2.5466,2.4978,"waland athit thove ps ortowat wan hatale thiade th, liraly saifttrot t. owngheanetal s w lo wououpit"
0.0001,3,192,32,64,2,"[2048, 86]",2.450563907623291,14.5155770778656,4.5570,2.9089,2.6756,2.5621,2.4623,le styor o9emins fr. Honot diloong the pomphat a)r Chanee\nyof tt turithinth k Th ttosed Goy ale mino
0.0001,3,192,32,64,4,"[2048, 86]",2.3462209701538086,22.591439962387085,4.6442,2.8082,2.6082,2.4856,2.3712,"Zboutt\ngER Aftho ds."" lougha bindes?–.3\n""Thaus Umiwedn NK pyriveathe as uour int silthe\ntatand Grtap"
0.0001,3,192,32,64,6,"[2048, 86]",2.2557754516601562,30.60540270805359,4.6570,2.7620,2.5665,2.4465,2.3353,"""I In nithetil he, T€\nVou weg th be Chim wigrmirnt\nwis ale,"" hl his uind the yarplef won ad we shate"
0.0001,3,192,64,64,2,"[4096, 86]",2.4910285472869873,17.428459882736206,4.5997,2.8986,2.6874,2.5973,2.5348,0E!An Nhocharap s\ng weis\ncklom0of yod sper thefuhas gicor hi4iedp higath\nGn t aled y a!âron juddew t
0.0001,3,192,64,64,4,"[4096, 86]",2.419762372970581,27.95262360572815,4.6782,2.8170,2.6304,2.5367,2.4636,"Thbros aind\nwing Athe Whotos h t tocNoWsed ave al ayothatr\nac'gs virou. wis  pr m. wamovan, 1\nt amig"
0.0001,3,192,64,64,6,"[4096, 86]",2.4178314208984375,38.53860282897949,4.6196,2.7635,2.5871,2.5014,2.4349,"hes tur arttis, fad ay\nhe os alr an owis we mifofy ne\nf baow wicind, lliclyong aim8\nm. hale he tt ct"
0.0001,3,192,128,64,2,"[8192, 86]",2.6131064891815186,24.780556440353394,4.6450,2.9133,2.6942,2.6073,2.5587,"T Prevknded beray ienouspis, panecos thin his\nSEY\nGrt ath n\nKhirahund! cumom Whingh\nhis tte 9\nwed be"
0.0001,3,192,128,64,4,"[8192, 86]",2.505460739135742,41.93087148666382,4.6921,2.8088,2.6344,2.5582,2.5106,"Jhaod Shis. anlof. e "" cheneapa hed halakve Grar med hanondos hawahed Tasve wn wou an atoxwed bolaki"
0.0001,3,192,128,64,6,"[8192, 86]",2.477471113204956,58.92116165161133,4.6138,2.7733,2.6033,2.5323,2.4805,"hid,\nwabere th d ziellltoo mplougoraf the t.\n""\n2-f shemer watheavour ""I\nGremmemar. akest nyattad\n’ey"
0.0001,4,256,32,32,2,"[1024, 86]",2.31203556060791,14.353644609451294,4.6653,2.8225,2.6399,2.5268,2.4359,"barrais s t, the\nwainethemesth tio al\nwap Kilyak hey\nMWR To dorolid wispef atoalynould lirour.\nhe th"
0.0001,4,256,32,32,4,"[1024, 86]",2.343191623687744,24.59411311149597,4.6194,2.7369,2.5871,2.4793,2.3937,"Kitaped, Aras. "":vown. Gratqulutth's t Prersoui)Nar dour fe\nMray Theverscherend arrmer dvel\nburintt"
0.0001,4,256,32,32,6,"[1024, 86]",2.2659506797790527,34.70053458213806,4.7705,2.7146,2.5443,2.4349,2.3387,"atis ory buandd\nand todsmintm the! hath Ciss tubaid\nfme fu7\nTandeech scoun'rs. th On tha ainteft, AQ"
0.0001,4,256,64,32,2,"[2048, 86]",2.452470302581787,14.957956790924072,4.7017,2.7997,2.6305,2.5443,2.4882,"sutncKTE hame Grintid.\nArond ienewaked yake – oved, owadd’ Heg haleu Psha. boubond., s, Gry thaldn G"
0.0001,4,256,64,32,4,"[2048, 86]",2.349235773086548,25.52266550064087,4.5889,2.7369,2.5764,2.4976,2.4401,"oreroot wed. Ta s?""Es chef wtops?ga Tay houmeam\n""\ngun N ieronen bathoslyout Gr% f tryy hachiel outht"
0.0001,4,256,64,32,6,"[2048, 86]",2.351694107055664,36.25799036026001,4.6324,2.6867,2.5500,2.4743,2.4017,"pMc©eat is ant uedanttrer he ile trs, has ~e eo wan swestres co cacodmaed he r twhie ans molelor,\nt"
0.0001,4,256,128,32,2,"[4096, 86]",2.5092010498046875,19.81662607192993,4.6319,2.7974,2.6344,2.5708,2.5260,"w, sthis. tis beiranffounin hid, an bes reve matonnd y tt ld tulartto\ncre wd whistous ourershe wengh"
0.0001,4,256,128,32,4,"[4096, 86]",2.485307455062866,34.789326906204224,4.6016,2.7270,2.5854,2.5220,2.4858,heretung iros smby an ye ceng ntero ierimpoutownderan wo cis rcuo Tantak ibedret s'sh Ke gloon. rit
0.0001,4,256,128,32,6,"[4096, 86]",2.4316415786743164,51.50234127044678,4.5740,2.6938,2.5586,2.4998,2.4704,"Tntas. of bmouar gol Te u pebu thekerermbend wandOild ctherene,\nGre sthe ha.\ns\n""hthanJed wathema ly"
0.0001,4,256,32,48,2,"[1536, 86]",2.405461549758911,18.179722785949707,4.5676,2.8038,2.6109,2.5016,2.3973,"Emo2 yhe told an age touy Thind yoray, rne souwopthed sntt ingar sp, youtu ar\nI 4\nise E.""Way\nThe Vyo"
0.0001,4,256,32,48,4,"[1536, 86]",2.2954137325286865,29.321252822875977,4.6451,2.7143,2.5468,2.4172,2.3009,"fbs acand sand fferenas gand he\nAveralded the at che larind ris t€esin.""\nAbf laQnd, hor,\nhileangif t"
0.0001,4,256,32,48,6,"[1536, 86]",2.299022912979126,42.64989399909973,4.5817,2.6673,2.5089,2.3955,2.2865,"ghid."" An dochemphe thed\n""Gofle ce op the\naro\ngake tona thire hesm-tie the cr to gughas:tevel,\ngatno"
0.0001,4,256,64,48,2,"[3072, 86]",2.473925828933716,19.092124223709106,4.6078,2.7927,2.6244,2.5311,2.4588,"pirt. Huon, pe\nDowans bongend~m.""Tullyo T\nGMHEllf Op HET. T?""I 6 hren\nD\nGrnong TE I "";DV Glerdearaya"
0.0001,4,256,64,48,4,"[3072, 86]",2.324918746948242,30.18087339401245,4.6554,2.7173,2.5602,2.4834,2.4020,"xtething, Gra lestare ay acunteyon. Ey Goougaus wick a fias ichest s gof zFptiubemaly at attt fthe\nc"
0.0001,4,256,64,48,6,"[3072, 86]",2.3191640377044678,42.37829852104187,4.7106,2.6846,2.5382,2.4589,2.3830,"rta ouppand him pomem. womes theangr yof ff. wit thTheis. The nok\n""Youcout thetw figrristllrc\nhe ave"
0.0001,4,256,128,48,2,"[6144, 86]",2.4969584941864014,25.707244873046875,4.6397,2.7864,2.6277,2.5562,2.5116,"AHAYhe ram wangais\np nbe\ntout ore the thtte uant t s oowse ti7""7 chald onandk whasKi,\nr ca sharged s"
0.0001,4,256,128,48,4,"[6144, 86]",2.441920042037964,45.08503580093384,4.6184,2.7242,2.5784,2.5117,2.4703,"fut.Qrd, yow un, fof taphitoow the wallds tr heasghis.. Grer The y y netodd, hithe, al fa Aribusly."
0.0001,4,256,128,48,6,"[6144, 86]",2.455505609512329,64.39831233024597,4.6233,2.6872,2.5563,2.4963,2.4521,"Pyoveabe sarem ged to lir we mare iornenut igant edg\nfraso g\njunons. he "" There Thedis."" thesano Who"
0.0001,4,256,32,64,2,"[2048, 86]",2.332467555999756,16.768670797348022,4.5605,2.7799,2.5926,2.4737,2.3428,oo’gheg. Ms of\nwal? hlancreumoshe howsou? sed frelle fot nery inscare lrofthore at of to ppeathe win
0.0001,4,256,32,64,4,"[2048, 86]",2.280210018157959,27.070369005203247,4.6751,2.7041,2.5237,2.3949,2.2679,"moned mekinf of the frrig, Tan haceathe thant\nov\nard. The the phisCo'youlotekuny The coorshead. Ait"
0.0001,4,256,32,64,6,"[2048, 86]",2.096923589706421,37.67200040817261,4.6741,2.6617,2.4856,2.3597,2.2336,"Af femat the ble, anded. Geata bilffreded a\ngrofoo€ thactit. A cus\nravens, ove\nsod! of mas\nreealaZ H"
0.0001,4,256,64,64,2,"[4096, 86]",2.426208257675171,20.779839515686035,4.6076,2.7850,2.6048,2.5167,2.4392,"Cas thed\nbeas!, a1\nWrkead hen ha t ton poubbackacennorar. This Ane Th dond shead tas iyowicaconsinti"
0.0001,4,256,64,64,4,"[4096, 86]",2.330073356628418,35.043970346450806,4.6299,2.7032,2.5520,2.4573,2.3757,"youm. Hed, wisthan) he\nmimeseld nat Led sDowianf ©aved at pe t bend hasthef ton wancsmakemp\narof vow"
0.0001,4,256,64,64,6,"[4096, 86]",2.289659261703491,49.04681849479675,4.5674,2.6652,2.5225,2.4301,2.3391,thed. Theag ce7lty we hat addrrnod\nthrtounw wellle ties s wasganofeured tally mouhy nd an thidecerem
0.0001,4,256,128,64,2,"[8192, 86]",2.5079381465911865,31.0820209980011,4.5846,2.7754,2.6141,2.5455,2.5038,"arckerssidMer foy tant Gre fig ue atedered?""\ntid ubss t.\nGrar thesa hllowiyallove masat cen g gr ath"
0.0001,4,256,128,64,4,"[8192, 86]",2.415598154067993,54.446677923202515,4.5830,2.7115,2.5704,2.5032,2.4536,"cKetra\nthtih armiow tacechtuee th t aceem ono w tise lourinode d\nthytekreaingerteBeaplad ons t w, bi"
0.0001,4,256,128,64,6,"[8192, 86]",2.4214529991149902,77.69565057754517,4.6556,2.6756,2.5397,2.4784,2.4304,"br Tcit ar tfodzisit. An Gora thede lo ftioren thef ay telo nue's repolsthunah telvear wt ad."". Hey"
0.0001,6,384,32,32,2,"[1024, 86]",2.2029366493225098,18.624016761779785,4.6164,2.6818,2.5256,2.4079,2.2891,"of arand htoke\nse ted akele wa the nalif. Byoumay lemp ro. ""-Cit Th an Anit, S0armatte ma to marpand"
0.0001,6,384,32,32,4,"[1024, 86]",2.1483893394470215,32.99126696586609,4.6452,2.6125,2.4750,2.3526,2.2395,"efty havey stoooll his anded. ""Dos lonotayon Aand to wains we cullo hih yre le mn s hacuzesly.\nWe Re"
0.0001,6,384,32,32,6,"[1024, 86]",2.214362144470215,47.18384575843811,4.6735,2.5909,2.4468,2.3315,2.2121,"wor ca nor, wume Any for fird waysh\nthe wimh\nrilloummys. Cllints found, a, brw dated, fre hety isty"
0.0001,6,384,64,32,2,"[2048, 86]",2.343175172805786,21.326895713806152,4.5781,2.6761,2.5418,2.4625,2.3859,utho sis wy haplste et. Tuvom htus Gonaapt are at n\nbrrimed saofth stha ot as apbe d ad d nout watha
0.0001,6,384,64,32,4,"[2048, 86]",2.268494129180908,38.37562656402588,4.6146,2.6170,2.5046,2.4167,2.3304,"uans yosoul ˜ulkeg ming fonores ans th sewe. Tith Grac thead witat bRor\nkn oomed baco ack."" s thedes"
0.0001,6,384,64,32,6,"[2048, 86]",2.2282395362854004,55.407795906066895,4.6666,2.6009,2.4770,2.4013,2.3129,TV wor the wanatelokeed the tngou. Theas hat avemak. t ceury sho wit\ntre tia lisha e thandy me uongo
0.0001,6,384,128,32,2,"[4096, 86]",2.4549856185913086,29.615285396575928,4.6314,2.6720,2.5586,2.4977,2.4609,IEz9ed nero themod Bu Lom. Mor l yerar tallaseath\ntrimine cor w ome ththerisar cindns thawe s e po o
0.0001,6,384,128,32,4,"[4096, 86]",2.3639187812805176,54.23074436187744,4.6749,2.6294,2.5208,2.4683,2.4173,"tyou, aldd ald akn not moovesmed.""\nGraran. AyowDe andedd l temy An tanered ht\nwaginotred, and .""Oche"
0.0001,6,384,128,32,6,"[4096, 86]",2.311415672302246,78.79828667640686,4.6343,2.6068,2.5072,2.4560,2.3905,"wor than to tued bnd to mas, hereules tom ceche veline, m war!""Wholol EA'JX\nGraraklyate bat. to w Gr"
0.0001,6,384,32,48,2,"[1536, 86]",2.1235034465789795,19.935821056365967,4.6540,2.6715,2.5065,2.3556,2.2222,"wans waundellyses, shis gens'to ckmed aide, thime nill ond iniengest a wid of ad in bloothepaadd fou"
0.0001,6,384,32,48,4,"[1536, 86]",2.130500078201294,34.657742977142334,4.6591,2.6146,2.4381,2.2822,2.1616,misimea to the fir\nKArpean ced an eivo if orith Sumar tar lrepThe and\nskeged a of fruere the turcer
0.0001,6,384,32,48,6,"[1536, 86]",2.0179576873779297,49.261701583862305,4.6393,2.5827,2.4057,2.2604,2.1143,PHAd.TAPIX\nArphapt Aron© wars ond the his che bencshe! – Ifpirsh and cely hibr\nfiles o sirpscring th
0.0001,6,384,64,48,2,"[3072, 86]",2.2631874084472656,25.076953172683716,4.6850,2.6644,2.5231,2.4343,2.3422,"maked the ain yring cros\nowdofoat the, f hap outhirsne w?""\nwhy feyothellat wire Cho s buthiavutult."
0.0001,6,384,64,48,4,"[3072, 86]",2.2008259296417236,44.67475414276123,4.6369,2.6132,2.4795,2.3795,2.2731,"anled fris, an wipeortesed thaicoting by tousnghe treaneth. I calierod, m\nanopte t, ain Murangegir."
0.0001,6,384,64,48,6,"[3072, 86]",2.153599977493286,64.44296932220459,4.5440,2.5779,2.4656,2.3534,2.2326,"dra cut ich of the masmizer yous. Anuadr. Mut\nhphe Pefom. ""VEAN diER for Ton yore yreouil hire, Cham"
0.0001,6,384,128,48,2,"[6144, 86]",2.4061617851257324,38.88722777366638,4.5832,2.6691,2.5487,2.4863,2.4417,"The nasgeamallim God ttta lata herubss misw ted tuoutttaplfe ina d."" wis cen Gris S\n6\nre\npelo als he"
0.0001,6,384,128,48,4,"[6144, 86]",2.353883743286133,71.26456093788147,4.6149,2.6140,2.5056,2.4496,2.3916,"Py ancave epthel. Thime fat pperus wngmorag at frt y hfimor hide tstos fas thouey :ir\nbertil\n"" qumat"
0.0001,6,384,128,48,6,"[6144, 86]",2.249324083328247,103.55951952934265,4.6796,2.5891,2.4898,2.4325,2.3581,"Aeand al tTooped tilysben re we hen anevhis hivele\nsal, and thed ig trean'th outhed. Grathe dion\nbl"
0.0001,6,384,32,64,2,"[2048, 86]",2.1667582988739014,22.749577522277832,4.6831,2.6560,2.4949,2.3264,2.1958,ece lou. Ked. Tes\nor ithe fowno and thes poo follArawed witte tall.\nS0Thove a sikl nay of ront  cedi
0.0001,6,384,32,64,4,"[2048, 86]",2.0408711433410645,39.23066258430481,4.5706,2.5964,2.4133,2.2501,2.1065,"RAY\nGAMTF beloow prrompe, ais and ca a\nta sunaileder. ""Yoon wierit fbrand fxt\nbuwidg lo whakeft. – m"
0.0001,6,384,32,64,6,"[2048, 86]",1.9874234199523926,55.91091465950012,4.5699,2.5615,2.3793,2.2061,2.0550,"his eng fookan, him. Anay wass ill\nghty. Ifanatle sha smely conthat their sainge pouin's frailyirht,"
0.0001,6,384,64,64,2,"[4096, 86]",2.2314319610595703,30.2058846950531,4.5774,2.6563,2.5163,2.4197,2.3146,"KAY Thitetil slods\nche to hisUving ad chok!, TUe yo fahar harellld he\nu whiivede whis wis\nf tubeacui"
0.0001,6,384,64,64,4,"[4096, 86]",2.17630672454834,53.41586875915527,4.6621,2.5990,2.4680,2.3642,2.2357,"troe, hick!"" ""OS Mur wat lawn offor artie ceoun omacist\nbyovetorkjow, irghist had hou thess Got\natak"
0.0001,6,384,64,64,6,"[4096, 86]",2.0757222175598145,76.7909460067749,4.6353,2.5774,2.4440,2.3201,2.1734,conisneed the wa. We e\nnoty jul in'g ande chape ont! I Myah lompe to the themy\nsevel. Chid hinef ar
0.0001,6,384,128,64,2,"[8192, 86]",2.4229137897491455,47.562803745269775,4.6375,2.6636,2.5390,2.4739,2.4292,"AYcll the monlenelilo wned.\nAnd smily?""\nHioli The anV's gabel alensint tunid o ng oug. che w Mfing\nm"
